SchoolKey,SchoolName,SchoolPostcode,SchoolMapLabel,LocalAuthority,Postcode_area,Postcode_district,Latitude,Longitude,CatchmentGeoJsonUrl,FallbackGeoJsonUrl,FallbackGeoJsonFilename,HasRealCatchmentGeoJson,HasFallbackGeoJson
Aberdeen Grammar School|AB10 1HT,Aberdeen Grammar School,AB10 1HT,Aberdeen Grammar School (Aberdeen City),Aberdeen City,AB,AB10,57.1469242,-2.115954,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeen_city_aberdeen_grammar_school_5244439.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_aberdeen_grammar_school_ab10_1ht.geojson,fallback_aberdeen_grammar_school_ab10_1ht.geojson,True,True
Aboyne Academy|AB34 5JN,Aboyne Academy,AB34 5JN,Aboyne Academy (Aberdeenshire),Aberdeenshire,AB,AB34,57.0754187,-2.7953613,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_aboyne_academy_5257530.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_aboyne_academy_ab34_5jn.geojson,fallback_aboyne_academy_ab34_5jn.geojson,True,True
Airdrie Academy|ML6 6NX,Airdrie Academy,ML6 6NX,Airdrie Academy (North Lanarkshire),North Lanarkshire,ML,ML6,55.8755426,-3.9815892,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_airdrie_academy_8505438.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_airdrie_academy_ml6_6nx.geojson,fallback_airdrie_academy_ml6_6nx.geojson,True,True
Aith Junior High School|ZE2 9NB,Aith Junior High School,ZE2 9NB,Aith Junior High School (Shetland Islands),Shetland Islands,ZE,ZE2,60.2837886,-1.377676,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_shetland_islands_aith_junior_high_school_6103030.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_aith_junior_high_school_ze2_9nb.geojson,fallback_aith_junior_high_school_ze2_9nb.geojson,True,True
Alford Academy|AB33 8TY,Alford Academy,AB33 8TY,Alford Academy (Aberdeenshire),Aberdeenshire,AB,AB33,57.2313696,-2.71361,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_alford_academy_5230934.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_alford_academy_ab33_8ty.geojson,fallback_alford_academy_ab33_8ty.geojson,True,True
All Saints Secondary School|G21 3EN,All Saints Secondary School,G21 3EN,All Saints Secondary School (Glasgow City),Glasgow City,G,G21,55.8861754,-4.20294,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_all_saints_secondary_school_g21_3en.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_all_saints_secondary_school_g21_3en.geojson,fallback_all_saints_secondary_school_g21_3en.geojson,True,True
Alloa Academy|FK10 1DN,Alloa Academy,FK10 1DN,Alloa Academy (Clackmannanshire),Clackmannanshire,FK,FK10,56.1088878,-3.7936069,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_clackmannanshire_alloa_academy_5702534.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_alloa_academy_fk10_1dn.geojson,fallback_alloa_academy_fk10_1dn.geojson,True,True
Alness Academy|IV17 0UY,Alness Academy,IV17 0UY,Alness Academy (Highland),Highland,IV,IV17,57.6928825,-4.2484046,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_alness_academy_5120136.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_alness_academy_iv17_0uy.geojson,fallback_alness_academy_iv17_0uy.geojson,True,True
Alva Academy|FK12 5FE,Alva Academy,FK12 5FE,Alva Academy (Clackmannanshire),Clackmannanshire,FK,FK12,56.1505494,-3.7914324,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_clackmannanshire_alva_academy_5702836.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_alva_academy_fk12_5fe.geojson,fallback_alva_academy_fk12_5fe.geojson,True,True
Anderson High School|ZE1 0GR,Anderson High School,ZE1 0GR,Anderson High School (Shetland Islands),Shetland Islands,ZE,ZE1,60.1494683,-1.1373481,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_shetland_islands_anderson_high_school_6103634.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_anderson_high_school_ze1_0gr.geojson,fallback_anderson_high_school_ze1_0gr.geojson,True,True
Annan Academy|DG12 6AP,Annan Academy,DG12 6AP,Annan Academy (Dumfries and Galloway),Dumfries and Galloway,DG,DG12,54.9847974,-3.2603155,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dumfries_and_galloway_annan_academy_5948339.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_annan_academy_dg12_6ap.geojson,fallback_annan_academy_dg12_6ap.geojson,True,True
Arbroath Academy|DD11 5JD,Arbroath Academy,DD11 5JD,Arbroath Academy (Angus),Angus,DD,DD11,56.5693325,-2.5726192,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_angus_arbroath_academy_5307031.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_arbroath_academy_dd11_5jd.geojson,fallback_arbroath_academy_dd11_5jd.geojson,True,True
Arbroath High School|DD11 3EN,Arbroath High School,DD11 3EN,Arbroath High School (Angus),Angus,DD,DD11,56.5614112,-2.6005824,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_angus_arbroath_high_school_5307139.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_arbroath_high_school_dd11_3en.geojson,fallback_arbroath_high_school_dd11_3en.geojson,True,True
Ardnamurchan High School|PH36 4JA,Ardnamurchan High School,PH36 4JA,Ardnamurchan High School (Highland),Highland,PH,PH36,56.6998108,-5.5681904,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_ardnamurchan_high_school_5130239.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_ardnamurchan_high_school_ph36_4ja.geojson,fallback_ardnamurchan_high_school_ph36_4ja.geojson,True,True
Ardrossan Academy|KA22 8AR,Ardrossan Academy,KA22 8AR,Ardrossan Academy (North Ayrshire),North Ayrshire,KA,KA22,55.6444546,-4.8002302,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_ayrshire_ardrossan_academy_8214638.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_ardrossan_academy_ka22_8ar.geojson,fallback_ardrossan_academy_ka22_8ar.geojson,True,True
Armadale Academy|EH48 3LY,Armadale Academy,EH48 3LY,Armadale Academy (West Lothian),West Lothian,EH,EH48,55.8948308,-3.7142026,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_west_lothian_armadale_academy_5509238.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_armadale_academy_eh48_3ly.geojson,fallback_armadale_academy_eh48_3ly.geojson,True,True
Arran High School|KA27 8NG,Arran High School,KA27 8NG,Arran High School (North Ayrshire),North Ayrshire,KA,KA27,55.5302726,-5.1334013,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_ayrshire_arran_high_school_8200831.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_arran_high_school_ka27_8ng.geojson,fallback_arran_high_school_ka27_8ng.geojson,True,True
Auchenharvie Academy|KA20 3JW,Auchenharvie Academy,KA20 3JW,Auchenharvie Academy (North Ayrshire),North Ayrshire,KA,KA20,55.6383217,-4.7682786,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_ayrshire_auchenharvie_academy_8216134.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_auchenharvie_academy_ka20_3jw.geojson,fallback_auchenharvie_academy_ka20_3jw.geojson,True,True
Auchmuty High School|KY7 5JL,Auchmuty High School,KY7 5JL,Auchmuty High School (Fife),Fife,KY,KY7,56.195811,-3.1568012,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_auchmuty_high_school_5406439.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_auchmuty_high_school_ky7_5jl.geojson,fallback_auchmuty_high_school_ky7_5jl.geojson,True,True
Ayr Academy|KA8 0SZ,Ayr Academy,KA8 0SZ,Ayr Academy (South Ayrshire),South Ayrshire,KA,KA8,55.4595087,-4.6098887,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_ayrshire_ayr_academy_8235538.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_ayr_academy_ka8_0sz.geojson,fallback_ayr_academy_ka8_0sz.geojson,True,True
Baldragon Academy|DD3 0LF,Baldragon Academy,DD3 0LF,Baldragon Academy (Dundee City),Dundee City,DD,DD3,56.4949271,-2.9884792,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_angus_baldragon_academy_85.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_baldragon_academy_dd3_0lf.geojson,fallback_baldragon_academy_dd3_0lf.geojson,True,True
Balerno Community High School|EH14 7AQ,Balerno Community High School,EH14 7AQ,Balerno Community High School (City of Edinburgh),City of Edinburgh,EH,EH14,55.8868705,-3.3382543,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_balerno_community_high_school_5541638.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_balerno_community_high_school_eh14_7aq.geojson,fallback_balerno_community_high_school_eh14_7aq.geojson,True,True
Balfron High School|G63 0PW,Balfron High School,G63 0PW,Balfron High School (Stirling),Stirling,G,G63,56.0724345,-4.3291221,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_stirling_balfron_high_school_5726034.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_balfron_high_school_g63_0pw.geojson,fallback_balfron_high_school_g63_0pw.geojson,True,True
Baltasound Junior High School|ZE2 9DY,Baltasound Junior High School,ZE2 9DY,Baltasound Junior High School (Shetland Islands),Shetland Islands,ZE,ZE2,60.7593624,-0.8851556,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_shetland_islands_baltasound_junior_high_school_6103138.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_baltasound_junior_high_school_ze2_9dy.geojson,fallback_baltasound_junior_high_school_ze2_9dy.geojson,True,True
Balwearie High School|KY2 5LY,Balwearie High School,KY2 5LY,Balwearie High School (Fife),Fife,KY,KY2,56.1005649,-3.1720677,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_balwearie_high_school_5406838.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_balwearie_high_school_ky2_5ly.geojson,fallback_balwearie_high_school_ky2_5ly.geojson,True,True
Banchory Academy|AB31 5UJ,Banchory Academy,AB31 5UJ,Banchory Academy (Aberdeenshire),Aberdeenshire,AB,AB31,57.05304,-2.491458,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_banchory_academy_5251834.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_banchory_academy_ab31_5uj.geojson,fallback_banchory_academy_ab31_5uj.geojson,True,True
Banff Academy|AB45 1BY,Banff Academy,AB45 1BY,Banff Academy (Aberdeenshire),Aberdeenshire,AB,AB45,57.6621068,-2.5321431,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_banff_academy_5213231.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_banff_academy_ab45_1by.geojson,fallback_banff_academy_ab45_1by.geojson,True,True
Bannerman High School|G69 7NS,Bannerman High School,G69 7NS,Bannerman High School (Glasgow City),Glasgow City,G,G69,55.8489516,-4.122634,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_bannerman_high_school_8458138.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bannerman_high_school_g69_7ns.geojson,fallback_bannerman_high_school_g69_7ns.geojson,True,True
Bannockburn High School|FK7 0HQ,Bannockburn High School,FK7 0HQ,Bannockburn High School (Stirling),Stirling,FK,FK7,56.0962587,-3.9215695,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_stirling_bannockburn_high_school_5726131.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bannockburn_high_school_fk7_0hq.geojson,fallback_bannockburn_high_school_fk7_0hq.geojson,True,True
Barrhead High School|G78 2SJ,Barrhead High School,G78 2SJ,Barrhead High School (East Renfrewshire),East Renfrewshire,G,G78,55.8006043,-4.3781676,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_renfrewshire_barrhead_high_school_222.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_barrhead_high_school_g78_2sj.geojson,fallback_barrhead_high_school_g78_2sj.geojson,True,True
Bathgate Academy|EH48 1LF,Bathgate Academy,EH48 1LF,Bathgate Academy (West Lothian),West Lothian,EH,EH48,55.8984019,-3.6131273,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_west_lothian_bathgate_academy_5509432.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bathgate_academy_eh48_1lf.geojson,fallback_bathgate_academy_eh48_1lf.geojson,True,True
Bearsden Academy|G61 3AX,Bearsden Academy,G61 3AX,Bearsden Academy (East Dunbartonshire),East Dunbartonshire,G,G61,55.9276672,-4.346998,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_dunbartonshire_bearsden_academy_8325634.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bearsden_academy_g61_3ax.geojson,fallback_bearsden_academy_g61_3ax.geojson,True,True
Beath High School|KY4 9BH,Beath High School,KY4 9BH,Beath High School (Fife),Fife,KY,KY4,56.113435,-3.3585094,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_beath_high_school_5447232.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_beath_high_school_ky4_9bh.geojson,fallback_beath_high_school_ky4_9bh.geojson,True,True
Beeslack Community High School|EH26 0QF,Beeslack Community High School,EH26 0QF,Beeslack Community High School (Midlothian),Midlothian,EH,EH26,55.8398261,-3.2121141,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_midlothian_beeslack_community_high_school_5547938.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_beeslack_community_high_school_eh26_0qf.geojson,fallback_beeslack_community_high_school_eh26_0qf.geojson,True,True
Bell Baxter High School|KY15 4HY,Bell Baxter High School,KY15 4HY,Bell Baxter High School (Fife),Fife,KY,KY15,56.3172248,-3.0289411,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_bell_baxter_high_school_5426332.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bell_baxter_high_school_ky15_4hy.geojson,fallback_bell_baxter_high_school_ky15_4hy.geojson,True,True
Bellahouston Academy|G41 5QE,Bellahouston Academy,G41 5QE,Bellahouston Academy (Glasgow City),Glasgow City,G,G41,55.8481524,-4.3004892,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_bellahouston_academy_8432031.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bellahouston_academy_g41_5qe.geojson,fallback_bellahouston_academy_g41_5qe.geojson,True,True
Bellshill Academy|ML4 1AR,Bellshill Academy,ML4 1AR,Bellshill Academy (North Lanarkshire),North Lanarkshire,ML,ML4,55.8196798,-4.0180953,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_bellshill_academy_8516634.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bellshill_academy_ml4_1ar.geojson,fallback_bellshill_academy_ml4_1ar.geojson,True,True
Belmont Academy|KA7 2PG,Belmont Academy,KA7 2PG,Belmont Academy (South Ayrshire),South Ayrshire,KA,KA7,55.4449624,-4.6188583,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_ayrshire_belmont_academy_8235732.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_belmont_academy_ka7_2pg.geojson,fallback_belmont_academy_ka7_2pg.geojson,True,True
Bertha Park High School|PH1 0AU,Bertha Park High School,PH1 0AU,Bertha Park High School (Perth and Kinross),Perth and Kinross,PH,PH1,56.4222073,-3.4849803,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_bertha_park_high_school_1004743.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bertha_park_high_school_ph1_0au.geojson,fallback_bertha_park_high_school_ph1_0au.geojson,True,True
Berwickshire High School|TD11 3QG,Berwickshire High School,TD11 3QG,Berwickshire High School (Scottish Borders),Scottish Borders,TD,TD11,55.7733671,-2.3563264,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_berwickshire_high_142.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_berwickshire_high_school_td11_3qg.geojson,fallback_berwickshire_high_school_td11_3qg.geojson,True,True
Biggar High School|ML12 6AG,Biggar High School,ML12 6AG,Biggar High School (South Lanarkshire),South Lanarkshire,ML,ML12,55.6208323,-3.5220512,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_biggar_high_school_8549834.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_biggar_high_school_ml12_6ag.geojson,fallback_biggar_high_school_ml12_6ag.geojson,True,True
Bishopbriggs Academy|G64 1HZ,Bishopbriggs Academy,G64 1HZ,Bishopbriggs Academy (East Dunbartonshire),East Dunbartonshire,G,G64,55.9078132,-4.1990689,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_dunbartonshire_bishopbriggs_academy_8340030.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bishopbriggs_academy_g64_1hz.geojson,fallback_bishopbriggs_academy_g64_1hz.geojson,True,True
Blairgowrie High School|PH10 6PW,Blairgowrie High School,PH10 6PW,Blairgowrie High School (Perth and Kinross),Perth and Kinross,PH,PH10,56.5845248,-3.3424768,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_blairgowrie_high_school_5350131.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_blairgowrie_high_school_ph10_6pw.geojson,fallback_blairgowrie_high_school_ph10_6pw.geojson,True,True
Boclair Academy|G61 2PL,Boclair Academy,G61 2PL,Boclair Academy (East Dunbartonshire),East Dunbartonshire,G,G61,55.9163862,-4.3056984,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_dunbartonshire_boclair_academy_8325936.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_boclair_academy_g61_2pl.geojson,fallback_boclair_academy_g61_2pl.geojson,True,True
Bo'ness Academy|EH51 9AS,Bo'ness Academy,EH51 9AS,Bo'ness Academy (Falkirk),Falkirk,EH,EH51,56.0097127,-3.5986139,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_falkirk_bo_ness_high_school_80.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_bo_ness_academy_eh51_9as.geojson,fallback_bo_ness_academy_eh51_9as.geojson,True,True
Boroughmuir High School|EH11 1FL,Boroughmuir High School,EH11 1FL,Boroughmuir High School (City of Edinburgh),City of Edinburgh,EH,EH11,55.9410199,-3.2145603,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_boroughmuir_high_school_5531438.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_boroughmuir_high_school_eh11_1fl.geojson,fallback_boroughmuir_high_school_eh11_1fl.geojson,True,True
Brae High School|ZE2 9QG,Brae High School,ZE2 9QG,Brae High School (Shetland Islands),Shetland Islands,ZE,ZE2,60.3958883,-1.3510308,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_shetland_islands_brae_high_school_6103332.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_brae_high_school_ze2_9qg.geojson,fallback_brae_high_school_ze2_9qg.geojson,True,True
Braes High School|FK2 0DA,Braes High School,FK2 0DA,Braes High School (Falkirk),Falkirk,FK,FK2,55.9809787,-3.7352509,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_falkirk_braes_high_school_5746531.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_braes_high_school_fk2_0da.geojson,fallback_braes_high_school_fk2_0da.geojson,True,True
Braeview Academy|DD4 0NL,Braeview Academy,DD4 0NL,Braeview Academy (Dundee City),Dundee City,DD,DD4,56.4939629,-2.9150273,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_braeview_academy_dd4_0nl.geojson,fallback_braeview_academy_dd4_0nl.geojson,False,True
Braidhurst High School|ML1 3XF,Braidhurst High School,ML1 3XF,Braidhurst High School (North Lanarkshire),North Lanarkshire,ML,ML1,55.8012547,-3.998427,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_braidhurst_high_school_8516839.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_braidhurst_high_school_ml1_3xf.geojson,fallback_braidhurst_high_school_ml1_3xf.geojson,True,True
Brannock High School|ML1 5AU,Brannock High School,ML1 5AU,Brannock High School (North Lanarkshire),North Lanarkshire,ML,ML1,55.8108774,-3.9594849,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_brannock_high_school_8519234.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_brannock_high_school_ml1_5au.geojson,fallback_brannock_high_school_ml1_5au.geojson,True,True
Breadalbane Academy|PH15 2DU,Breadalbane Academy,PH15 2DU,Breadalbane Academy (Perth and Kinross),Perth and Kinross,PH,PH15,56.616972,-3.8698873,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_breadalbane_academy_5349834.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_breadalbane_academy_ph15_2du.geojson,fallback_breadalbane_academy_ph15_2du.geojson,True,True
